"date","retweets","isretweeted","length","favorites","ishealth","ispandemic","isvirus","isemergency","isdeaths","iswho","iscdc","isnih","isdisease","isquarantine","isrecover","isban","iscoronavirus","iscovid19","iswash","isracist","isasian","ischinese","isinfectious","ch.confirmed","it.confirmed","ot.confirmed","us.confirmed","ch.deaths","it.deaths","ot.deaths","us.deaths","fear","sadness","trust","disgust","negative","anticipation","joy","positive","anger","surprise"
2020-03-13,359,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,0,0,0,0,0,0,1,0,0
2020-03-13,207346,TRUE,133,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,1,0,0,1,0,0,0,0,0
2020-03-13,207346,TRUE,133,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,1,0,0,1,0,0,0,0,0
2020-03-13,15265,TRUE,139,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,1,1,0,1,0,1,2,0,0
2020-03-13,36586,TRUE,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,0,0,0,0,0,0,1,0,0
2020-03-13,33,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,0,2,0,0,0,0,0,0,0
2020-03-13,87817,TRUE,140,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,80945,17660,44409,2179,3180,1266,911,47,1,0,1,0,1,2,1,2,1,0
2020-03-13,87817,TRUE,140,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,1,0,1,0,1,2,1,2,1,0
2020-03-13,1250,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,0,1,0,1,1,1,1,0,0
2020-03-13,249,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,0,0,0,0,0,0,0,0,1
2020-03-13,207346,TRUE,133,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,1,0,0,1,0,0,0,0,0
2020-03-13,87817,TRUE,140,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,1,0,1,0,1,2,1,2,1,0
2020-03-13,31,FALSE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,0,0,0,1,0,0,0,0,0
2020-03-13,1310,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,1,0,1,0,0,0,0,1,0,0
2020-03-13,207346,TRUE,133,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,1,0,0,1,0,0,0,0,0
2020-03-13,207346,TRUE,133,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,1,0,0,1,0,0,0,0,0
2020-03-13,207346,TRUE,133,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,1,0,0,1,0,0,0,0,0
2020-03-13,2243,TRUE,102,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,0,2,0,0,0,1,2,0,0
2020-03-13,207346,TRUE,133,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,1,0,0,1,0,0,0,0,0
2020-03-13,167,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,0,1,0,0,2,1,2,0,0
2020-03-13,0,FALSE,140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,0,0,0,0,0,1,1,0,1
2020-03-13,234,TRUE,140,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,2,1,0,1,2,0,0,1,2,0
2020-03-13,207346,TRUE,133,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,1,0,0,1,0,0,0,0,0
2020-03-13,7783,TRUE,140,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,1,2,2,0,3,1,0,1,0,1
2020-03-13,45,TRUE,140,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,0,0,0,1,1,1,2,0,1
2020-03-13,124,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,1,1,1,0,2,0,0,1,1,1
2020-03-13,9,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,1,0,0,0,0,1,0,2,0,0
2020-03-13,207346,TRUE,133,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,1,0,0,1,0,0,0,0,0
2020-03-13,48,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,1,0,0,1,0,0,0,0,0
2020-03-13,207346,TRUE,133,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,1,0,0,1,0,0,0,0,0
2020-03-13,38466,TRUE,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,1,1,0,0,1,1,1,0,0
2020-03-13,49,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,1,0,0,0,2,1,1,0,0
2020-03-13,207346,TRUE,133,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,1,0,0,1,0,0,0,0,0
2020-03-13,7783,TRUE,140,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,1,2,2,0,3,1,0,1,0,1
2020-03-13,207346,TRUE,133,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,1,0,0,1,0,0,0,0,0
2020-03-13,75,TRUE,140,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,0,1,0,0,1,0,1,0,0
2020-03-13,1081,TRUE,140,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,0,0,0,2,0,0,0,2,1
2020-03-13,5534,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,0,1,0,0,0,0,1,0,1
2020-03-13,143,TRUE,140,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,0,1,0,0,0,0,1,0,0
2020-03-13,1024,TRUE,125,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,0,0,0,1,0,0,0,0,0
2020-03-13,98,TRUE,140,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,2,2,1,1,2,0,1,2,1,0
2020-03-13,207346,TRUE,133,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,1,0,0,1,0,0,0,0,0
2020-03-13,1,FALSE,122,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,0,0,0,0,1,0,0,0,0
2020-03-13,32,TRUE,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,0,0,0,0,1,0,0,0,0
2020-03-13,40,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,1,1,1,0,0,0,0,0,0,0
2020-03-13,207346,TRUE,133,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,1,0,0,1,0,0,0,0,0
2020-03-13,8657,TRUE,144,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,0,0,0,0,0,0,1,0,0
2020-03-13,207346,TRUE,133,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,1,0,0,1,0,0,0,0,0
2020-03-13,7,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,0,0,0,0,1,0,2,0,0
2020-03-13,36586,TRUE,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,0,0,0,0,0,0,1,0,0
2020-03-13,16,TRUE,140,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,1,0,0,1,1,0,0,0,0
2020-03-13,87817,TRUE,140,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,1,0,1,0,1,2,1,2,1,0
2020-03-13,13,TRUE,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,0,2,0,1,1,0,1,0,0
2020-03-13,0,FALSE,83,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,1,1,0,1,1,0,0,0,1,0
2020-03-13,71,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,80945,17660,44409,2179,3180,1266,911,47,0,0,1,0,0,0,0,0,0,0
2020-03-13,207346,TRUE,133,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,1,0,0,1,0,0,0,0,0
2020-03-13,9018,TRUE,140,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,2,2,0,0,2,0,0,0,0,1
2020-03-13,115,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,0,0,0,0,0,0,2,0,0
2020-03-13,0,FALSE,129,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,1,1,0,2,3,1,0,1,2,1
2020-03-13,198,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,0,0,0,0,0,0,1,0,0
2020-03-13,6633,TRUE,144,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,0,0,0,0,0,0,1,0,0
2020-03-13,61,TRUE,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,0,1,0,0,0,0,4,0,0
2020-03-13,1,TRUE,140,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,1,1,0,0,1,0,0,1,0,0
2020-03-13,87817,TRUE,140,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,80945,17660,44409,2179,3180,1266,911,47,1,0,1,0,1,2,1,2,1,0
2020-03-13,16,TRUE,140,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,1,1,1,1,1,1,1,1,1,1
2020-03-13,207346,TRUE,133,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,1,0,0,1,0,0,0,0,0
2020-03-13,1292,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,1,0,1,0,1,0,0,1,0,0
2020-03-13,1,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,1,0,2,0,0,1,1,2,0,1
2020-03-13,4516,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,2,0,1,0,1,3,1,2,0,0
2020-03-13,149,FALSE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,0,1,0,0,1,1,1,0,1
2020-03-13,811,TRUE,140,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,0,0,0,0,2,0,2,0,0
2020-03-13,1480,TRUE,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,0,1,0,0,1,0,1,0,0
2020-03-13,207346,TRUE,133,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,1,0,0,1,0,0,0,0,0
2020-03-13,207346,TRUE,133,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,1,0,0,1,0,0,0,0,0
2020-03-13,710,TRUE,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,2,1,1,2,2,0,0,1,1,0
2020-03-13,217,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,1,1,2,2,0,1,1,0,0
2020-03-13,0,FALSE,77,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,0,0,0,0,0,0,1,0,0
2020-03-13,104,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,1,1,0,1,1,0,0,0,1,1
2020-03-13,87817,TRUE,140,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,80945,17660,44409,2179,3180,1266,911,47,1,0,1,0,1,2,1,2,1,0
2020-03-13,207346,TRUE,133,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,1,0,0,1,0,0,0,0,0
2020-03-13,87817,TRUE,140,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,80945,17660,44409,2179,3180,1266,911,47,1,0,1,0,1,2,1,2,1,0
2020-03-13,119,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,0,0,0,0,1,0,1,0,0
2020-03-13,49,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,1,0,0,0,2,1,1,0,0
2020-03-13,1034,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,1,0,0,1,1,0,0,0,0,0
2020-03-13,700,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,1,0,0,0,1,1,1,0,1
2020-03-13,3067,TRUE,140,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,1,2,1,1,1,1,2,0,0
2020-03-13,87817,TRUE,140,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,1,0,1,0,1,2,1,2,1,0
2020-03-13,225,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,0,1,0,0,0,0,1,0,0
2020-03-13,207346,TRUE,133,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,1,0,0,1,0,0,0,0,0
2020-03-13,87817,TRUE,140,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,1,0,1,0,1,2,1,2,1,0
2020-03-13,266,TRUE,140,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,0,1,0,1,1,1,1,0,0
2020-03-13,1154,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,1,1,0,1,0,0,1,0,0
2020-03-13,18,TRUE,140,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,0,1,0,0,0,1,1,0,0
2020-03-13,207346,TRUE,133,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,1,0,0,1,0,0,0,0,0
2020-03-13,207346,TRUE,133,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,1,0,0,1,0,0,0,0,0
2020-03-13,207346,TRUE,133,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,1,0,0,1,0,0,0,0,0
2020-03-13,7443,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,0,0,0,0,0,0,1,0,0
2020-03-13,207346,TRUE,133,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,1,0,0,1,0,0,0,0,0
2020-03-13,5,TRUE,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,1,0,0,0,1,0,0,0,1,0
2020-03-13,275,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,0,1,0,0,0,0,0,1,1
2020-03-13,1154,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,1,1,0,1,0,0,1,0,0
2020-03-13,372,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,2,1,0,0,2,1,0,0,0,0
2020-03-13,207346,TRUE,133,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,1,0,0,1,0,0,0,0,0
2020-03-13,6,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,0,1,0,0,1,0,1,0,0
2020-03-13,459,TRUE,140,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,0,0,0,3,0,0,0,0,0
2020-03-13,3,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,0,0,0,0,0,0,1,0,0
2020-03-13,404,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,0,2,0,0,0,0,2,0,0
2020-03-13,38466,TRUE,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,1,1,0,0,1,1,1,0,0
2020-03-13,263,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,0,0,0,0,1,0,0,0,0
2020-03-13,6,TRUE,122,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,0,1,0,0,1,1,1,0,0
2020-03-13,11,TRUE,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,2,0,1,0,2,0,0,1,0,1
2020-03-13,2243,TRUE,102,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,0,2,0,0,0,1,2,0,0
2020-03-13,5212,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,1,0,0,0,1,1,0,1,0,1
2020-03-13,87817,TRUE,140,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,80945,17660,44409,2179,3180,1266,911,47,1,0,1,0,1,2,1,2,1,0
2020-03-13,19475,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,1,1,0,1,2,0,0,0,1,0
2020-03-13,6,TRUE,140,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,0,1,0,0,0,0,1,0,0
2020-03-13,5900,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,80945,17660,44409,2179,3180,1266,911,47,0,0,0,0,0,1,1,1,0,0
2020-03-13,78,TRUE,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,0,1,0,0,0,0,1,0,1
2020-03-13,207346,TRUE,133,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,1,0,0,1,0,0,0,0,0
2020-03-13,87817,TRUE,140,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,1,0,1,0,1,2,1,2,1,0
2020-03-13,207346,TRUE,133,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,1,0,0,1,0,0,0,0,0
2020-03-13,754,TRUE,140,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,1,0,0,0,1,0,0,0,1,0
2020-03-13,207346,TRUE,133,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,1,0,0,1,0,0,0,0,0
2020-03-13,164,TRUE,127,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,0,0,0,0,0,0,1,0,1
2020-03-13,207346,TRUE,133,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,1,0,0,1,0,0,0,0,0
2020-03-13,5,FALSE,140,10,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,0,1,0,1,0,0,0,0,0
2020-03-13,0,FALSE,83,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,1,1,0,1,1,0,0,0,1,0
2020-03-13,87817,TRUE,140,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,80945,17660,44409,2179,3180,1266,911,47,1,0,1,0,1,2,1,2,1,0
2020-03-13,54,TRUE,140,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,0,0,0,0,1,1,3,0,1
2020-03-13,207346,TRUE,133,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,1,0,0,1,0,0,0,0,0
2020-03-13,19475,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,1,1,0,1,2,0,0,0,1,0
2020-03-13,11,TRUE,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,0,0,0,0,1,0,1,0,0
2020-03-13,207346,TRUE,133,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,1,0,0,1,0,0,0,0,0
2020-03-13,87817,TRUE,140,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,1,0,1,0,1,2,1,2,1,0
2020-03-13,36586,TRUE,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,0,0,0,0,0,0,1,0,0
2020-03-13,207346,TRUE,133,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,1,0,0,1,0,0,0,0,0
2020-03-13,0,FALSE,137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80945,17660,44409,2179,3180,1266,911,47,0,0,1,0,0,1,1,1,0,0
2020-03-13,26,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,80945,17660,44409,2179,3180,1266,911,47,2,2,1,1,2,1,0,0,2,1
2020-03-13,87817,TRUE,140,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,80945,17660,44409,2179,3180,1266,911,47,1,0,1,0,1,2,1,2,1,0
